Record Date,Country - Currency Description,Exchange Rate,Effective Date,ISO Currency Code
2021-06-30,Afghanistan-Afghani,87.84,2021-08-31,AFN
2021-06-30,Albania-Lek,103.0,2021-06-30,ALL
2021-06-30,Algeria-Dinar,133.82,2021-06-30,DZD
2021-06-30,Angola-Kwanza,651.564,2021-06-30,AOA
2021-06-30,Antigua & Barbuda-East Caribbean Dollar,2.7,2021-06-30,XCD
2021-06-30,Argentina-Peso,100.75,2021-06-30,ARS
2021-06-30,Armenia-Dram,500.0,2021-06-30,AMD
2021-06-30,Australia-Dollar,1.334,2021-06-30,AUD
2021-06-30,Azerbaijan-Manat,1.7,2021-06-30,AZN
2021-06-30,Bahamas-Dollar,1.0,2021-06-30,BSD
2021-06-30,Bahrain-Dinar,0.377,2021-06-30,BHD
2021-06-30,Bangladesh-Taka,85.0,2021-06-30,BDT
2021-06-30,Barbados-Dollar,2.02,2021-06-30,BBD
2021-06-30,Belarus-New Ruble,2.524,2021-06-30,BYN
2021-06-30,Belize-Dollar,2.0,2021-06-30,BZD
2021-06-30,Benin-Cfa Franc,553.27,2021-06-30,XOF
2021-06-30,Bermuda-Dollar,1.0,2021-06-30,BMD
2021-06-30,Bolivia-Boliviano,6.85,2021-06-30,BOB
2021-06-30,Bosnia-Marka,1.646,2021-06-30,BAM
2021-06-30,Botswana-Pula,10.905,2021-06-30,BWP
2021-06-30,Brazil-Real,4.96,2021-06-30,BRL
2021-06-30,Brunei-Dollar,1.344,2021-06-30,BND
2021-06-30,Bulgaria-Lev New,1.646,2021-06-30,BGN
2021-06-30,Burkina Faso-Cfa Franc,553.27,2021-06-30,XOF
2021-06-30,Burma-Kyat,1642.0,2021-06-30,MMK
2021-06-30,Burundi-Franc,1959.25,2021-06-30,BIF
2021-06-30,Cambodia-Riel,4051.0,2021-06-30,KHR
2021-06-30,Cameroon-Cfa Franc,546.49,2021-06-30,XAF
2021-06-30,Canada-Dollar,1.239,2021-06-30,CAD
2021-06-30,Cape Verde-Escudo,92.8,2021-06-30,CVE
2021-06-30,Cayman Islands-Dollar,0.82,2021-06-30,KYD
2021-06-30,Central African Republic-Cfa Franc,546.49,2021-06-30,XAF
2021-06-30,Chad-Cfa Franc,546.49,2021-06-30,XAF
2021-06-30,Chile-Peso,723.4,2021-06-30,CLP
2021-06-30,China-Renminbi,6.454,2021-06-30,CNY
2021-06-30,Colombia-Peso,3764.5,2021-06-30,COP
2021-06-30,Comoros-Franc,414.08,2021-06-30,KMF
2021-06-30,Congo-Cfa Franc,546.49,2021-06-30,XAF
2021-06-30,Costa Rica-Colon,618.5,2021-06-30,CRC
2021-06-30,Cote D'Ivoire-Cfa Franc,553.27,2021-06-30,XOF
2021-06-30,Croatia-Kuna,6.11,2021-06-30,HRK
2021-06-30,Cuba-Chavito,1.0,2021-06-30,CUC
2021-06-30,Cuba-Peso,24.0,2021-06-30,CUP
2021-06-30,Czech Republic-Koruna,20.858,2021-06-30,CZK
2021-06-30,Democratic Republic Of Congo-Franc,1983.0,2021-06-30,CDF
2021-06-30,Denmark-Krone,6.258,2021-06-30,DKK
2021-06-30,Djibouti-Franc,177.0,2021-06-30,DJF
2021-06-30,Dominican Republic-Peso,56.83,2021-06-30,DOP
2021-06-30,Ecuador-Dolares,1.0,2021-06-30,USD
2021-06-30,Egypt-Pound,15.63,2021-06-30,EGP
2021-06-30,El Salvador-Dollar,1.0,2021-06-30,USD
2021-06-30,Equatorial Guinea-Cfa Franc,546.49,2021-06-30,XAF
2021-06-30,Eritrea-Nakfa,15.0,2021-06-30,ERN
2021-06-30,Ethiopia-Birr,43.691,2021-06-30,ETB
2021-06-30,Euro Zone-Euro,0.842,2021-06-30,EUR
2021-06-30,Fiji-Dollar,2.047,2021-06-30,FJD
2021-06-30,Gabon-Cfa Franc,546.49,2021-06-30,XAF
2021-06-30,Gambia-Dalasi,51.0,2021-06-30,GMD
2021-06-30,Georgia-Lari,3.15,2021-06-30,GEL
2021-06-30,Ghana-Cedi,5.85,2021-06-30,GHS
2021-06-30,Grenada-East Caribbean Dollar,2.7,2021-06-30,XCD
2021-06-30,Guatemala-Quetzal,7.74,2021-06-30,GTQ
2021-06-30,Guinea Bissau-Cfa Franc,553.27,2021-06-30,XOF
2021-06-30,Guinea-Franc,9765.0,2021-06-30,GNF
2021-06-30,Guyana-Dollar,215.0,2021-06-30,GYD
2021-06-30,Haiti-Gourde,89.782,2021-06-30,HTG
2021-06-30,Honduras-Lempira,23.8,2021-06-30,HNL
2021-06-30,Hong Kong-Dollar,7.766,2021-06-30,HKD
2021-06-30,Hungary-Forint,295.8,2021-06-30,HUF
2021-06-30,Iceland-Krona,123.16,2021-06-30,ISK
2021-06-30,India-Rupee,74.317,2021-06-30,INR
2021-06-30,Indonesia-Rupiah,14537.0,2021-06-30,IDR
2021-06-30,Iran-Rial,42000.0,2021-06-30,IRR
2021-06-30,Iraq-Dinar,1458.0,2021-06-30,IQD
2021-06-30,Israel-Shekel,3.258,2021-06-30,ILS
2021-06-30,Jamaica-Dollar,148.0,2021-06-30,JMD
2021-06-30,Japan-Yen,110.57,2021-06-30,JPY
2021-06-30,Jordan-Dinar,0.708,2021-06-30,JOD
2021-06-30,Kazakhstan-Tenge,426.48,2021-06-30,KZT
2021-06-30,Kenya-Shilling,107.8,2021-06-30,KES
2021-06-30,Korea-Won,1128.4,2021-06-30,KRW
2021-06-30,Kuwait-Dinar,0.301,2021-06-30,KWD
2021-06-30,Kyrgyzstan-Som,84.664,2021-06-30,KGS
2021-06-30,Laos-Kip,9448.07,2021-06-30,LAK
2021-06-30,Lebanon-Pound,1500.0,2021-06-30,LBP
2021-06-30,Lesotho-Maloti,14.313,2021-06-30,LSL
2021-06-30,Liberia-Dollar,170.5,2021-06-30,LRD
2021-06-30,Libya-Dinar,4.493,2021-06-30,LYD
2021-06-30,Madagascar-Ariary,3757.0,2021-06-30,MGA
2021-06-30,Malawi-Kwacha,845.0,2021-06-30,MWK
2021-06-30,Malaysia-Ringgit,4.15,2021-06-30,MYR
2021-06-30,Maldives-Rufiyaa,15.42,2021-06-30,MVR
2021-06-30,Mali-Cfa Franc,553.27,2021-06-30,XOF
2021-06-30,Marshall Islands-U.S. Dollar,1.0,2021-06-30,USD
2021-06-30,Mauritania-Ouguiya,37.0,2021-06-30,MRU
2021-06-30,Mauritius-Rupee,42.35,2021-06-30,MUR
2021-06-30,Mexico-Peso,19.838,2021-06-30,MXN
2021-06-30,Micronesia-U.S. Dollar,1.0,2021-06-30,USD
2021-06-30,Moldova-Leu,17.914,2021-06-30,MDL
2021-06-30,Mongolia-Tugrik,2849.48,2021-06-30,MNT
2021-06-30,Morocco-Dirham,8.911,2021-06-30,MAD
2021-06-30,Mozambique-Metical,62.85,2021-06-30,MZN
2021-06-30,Namibia-Dollar,14.313,2021-06-30,NAD
2021-06-30,Nepal-Rupee,118.45,2021-06-30,NPR
2021-06-30,Netherlands Antilles-Guilder,1.78,2021-06-30,ANG
2021-06-30,New Zealand-Dollar,1.432,2021-06-30,NZD
2021-06-30,Nicaragua-Cordoba,35.15,2021-06-30,NIO
2021-06-30,Niger-Cfa Franc,553.27,2021-06-30,XOF
2021-06-30,Nigeria-Naira,405.0,2021-06-30,NGN
2021-06-30,Norway-Krone,8.56,2021-06-30,NOK
2021-06-30,Oman-Rial,0.385,2021-06-30,OMR
2021-06-30,Pakistan-Rupee,159.75,2021-06-30,PKR
2021-06-30,Panama-Dolares,1.0,2021-06-30,USD
2021-06-30,Papua New Guinea-Kina,3.419,2021-06-30,PGK
2021-06-30,Paraguay-Guarani,6725.0,2021-06-30,PYG
2021-06-30,Peru-Sol,3.884,2021-06-30,PEN
2021-06-30,Philippines-Peso,48.84,2021-06-30,PHP
2021-06-30,Poland-Zloty,3.803,2021-06-30,PLN
2021-06-30,Qatar-Riyal,3.698,2021-06-30,QAR
2021-06-30,Republic Of North Macedonia-Denar,51.77,2021-06-30,MKD
2021-06-30,Republic Of Palau-Dollar,1.0,2021-06-30,USD
2021-06-30,Romania-New Leu,4.145,2021-06-30,RON
2021-06-30,Russia-Ruble,72.973,2021-06-30,RUB
2021-06-30,Rwanda-Franc,980.0,2021-06-30,RWF
2021-06-30,Sao Tome & Principe-New Dobras,20.571,2021-06-30,STN
2021-06-30,Saudi Arabia-Riyal,3.75,2021-06-30,SAR
2021-06-30,Senegal-Cfa Franc,553.27,2021-06-30,XOF
2021-06-30,Serbia-Dinar,98.91,2021-06-30,RSD
2021-06-30,Seychelles-Rupee,14.391,2021-06-30,SCR
2021-06-30,Seychelles-Rupee,12.826,2021-08-31,SCR
2021-06-30,Sierra Leone-Leone,10144.7,2021-06-30,SLE
2021-06-30,Singapore-Dollar,1.344,2021-06-30,SGD
2021-06-30,Solomon Islands-Dollar,7.722,2021-06-30,SBD
2021-06-30,Somali-Shilling,575.0,2021-06-30,SOS
2021-06-30,South Africa-Rand,14.313,2021-06-30,ZAR
2021-06-30,South Sudan-Sudanese Pound,297.9,2021-06-30,SSP
2021-06-30,South Sudan-Sudanese Pound,352.81,2021-07-15,SSP
2021-06-30,Sri Lanka-Rupee,199.0,2021-06-30,LKR
2021-06-30,St. Lucia-East Caribbean Dollar,2.7,2021-06-30,XCD
2021-06-30,Sudan-Pound,445.0,2021-06-30,SDG
2021-06-30,Suriname-Dollar,20.702,2021-06-30,SRD
2021-06-30,Swaziland-Lilangeni,14.313,2021-06-30,SZL
2021-06-30,Sweden-Krona,8.514,2021-06-30,SEK
2021-06-30,Switzerland-Franc,0.924,2021-06-30,CHF
2021-06-30,Syria-Pound,2510.0,2021-06-30,SYP
2021-06-30,Taiwan-Dollar,27.893,2021-06-30,TWD
2021-06-30,Tajikistan-Somoni,11.31,2021-06-30,TJS
2021-06-30,Tanzania-Shilling,2314.0,2021-06-30,TZS
2021-06-30,Thailand-Baht,32.05,2021-06-30,THB
2021-06-30,Timor-Leste-Dili,1.0,2021-06-30,USD
2021-06-30,Togo-Cfa Franc,553.27,2021-06-30,XOF
2021-06-30,Tonga-Pa'Anga,2.177,2021-06-30,TOP
2021-06-30,Trinidad & Tobago-Dollar,6.763,2021-06-30,TTD
2021-06-30,Tunisia-Dinar,2.782,2021-06-30,TND
2021-06-30,Turkey-New Lira,8.685,2021-06-30,TRY
2021-06-30,Turkmenistan-New Manat,3.491,2021-06-30,TMT
2021-06-30,Uganda-Shilling,3549.39,2021-06-30,UGX
2021-06-30,Ukraine-Hryvnia,27.274,2021-06-30,UAH
2021-06-30,United Arab Emirates-Dirham,3.673,2021-06-30,AED
2021-06-30,United Kingdom-Pound,0.722,2021-06-30,GBP
2021-06-30,Uruguay-Peso,43.48,2021-06-30,UYU
2021-06-30,Uzbekistan-Som,10569.82,2021-06-30,UZS
2021-06-30,Vanuatu-Vatu,108.32,2021-06-30,VUV
2021-06-30,Venezuela-Bolivar Soberano,3196069.318,2021-06-30,VES
2021-06-30,Venezuela-Bolivar Soberano,3383172.782,2021-07-15,VES
2021-06-30,Venezuela-Fuerte,248832.0,2021-06-30,VEF
2021-06-30,Vietnam-Dong,23014.0,2021-06-30,VND
2021-06-30,Western Samoa-Tala,2.477,2021-06-30,WST
2021-06-30,Yemen-Rial,480.0,2021-06-30,YER
2021-06-30,Yemen-Rial,580.0,2021-08-13,YER
2021-06-30,Zambia-New Kwacha,22.605,2021-06-30,ZMW
2021-06-30,Zambia-New Kwacha,19.2,2021-07-30,ZMW
2021-06-30,Zimbabwe-Rtgs,83.288,2021-06-30,ZWL
2021-03-31,Afghanistan-Afghani,77.1,2021-03-31,AFN
2021-03-31,Albania-Lek,104.65,2021-03-31,ALL
2021-03-31,Algeria-Dinar,133.29,2021-03-31,DZD
2021-03-31,Angola-Kwanza,621.15,2021-03-31,AOA
2021-03-31,Antigua & Barbuda-East Caribbean Dollar,2.7,2021-03-31,XCD
2021-03-31,Argentina-Peso,97.25,2021-03-31,ARS
2021-03-31,Armenia-Dram,520.0,2021-03-31,AMD
2021-03-31,Australia-Dollar,1.313,2021-03-31,AUD
2021-03-31,Azerbaijan-Manat,1.7,2021-03-31,AZN
2021-03-31,Bahamas-Dollar,1.0,2021-03-31,BSD
2021-03-31,Bahrain-Dinar,0.377,2021-03-31,BHD
2021-03-31,Bangladesh-Taka,85.0,2021-03-31,BDT
2021-03-31,Barbados-Dollar,2.02,2021-03-31,BBD
2021-03-31,Belarus-New Ruble,2.619,2021-03-31,BYN
2021-03-31,Belize-Dollar,2.0,2021-03-31,BZD
2021-03-31,Benin-Cfa Franc,562.06,2021-03-31,XOF
2021-03-31,Bermuda-Dollar,1.0,2021-03-31,BMD
2021-03-31,Bolivia-Boliviano,6.86,2021-03-31,BOB
2021-03-31,Bosnia-Marka,1.667,2021-03-31,BAM
2021-03-31,Botswana-Pula,11.038,2021-03-31,BWP
2021-03-31,Brazil-Real,5.773,2021-03-31,BRL
2021-03-31,Brazil-Real,5.06,2021-06-15,BRL
2021-03-31,Brunei-Dollar,1.344,2021-03-31,BND
2021-03-31,Bulgaria-Lev New,1.667,2021-03-31,BGN
2021-03-31,Burkina Faso-Cfa Franc,562.06,2021-03-31,XOF
2021-03-31,Burma-Kyat,1400.0,2021-03-31,MMK
2021-03-31,Burma-Kyat,1550.0,2021-04-30,MMK
2021-03-31,Burundi-Franc,1944.75,2021-03-31,BIF
2021-03-31,Cambodia-Riel,4051.0,2021-03-31,KHR
2021-03-31,Cameroon-Cfa Franc,553.48,2021-03-31,XAF
2021-03-31,Canada-Dollar,1.26,2021-03-31,CAD
2021-03-31,Cape Verde-Escudo,93.88,2021-03-31,CVE
2021-03-31,Cayman Islands-Dollar,0.82,2021-03-31,KYD
2021-03-31,Central African Republic-Cfa Franc,553.48,2021-03-31,XAF
2021-03-31,Chad-Cfa Franc,553.48,2021-03-31,XAF
2021-03-31,Chile-Peso,725.28,2021-03-31,CLP
2021-03-31,China-Renminbi,6.547,2021-03-31,CNY
2021-03-31,Colombia-Peso,3727.25,2021-03-31,COP
2021-03-31,Comoros-Franc,419.08,2021-03-31,KMF
2021-03-31,Congo-Cfa Franc,553.48,2021-03-31,XAF
2021-03-31,Costa Rica-Colon,613.3,2021-03-31,CRC
2021-03-31,Cote D'Ivoire-Cfa Franc,562.06,2021-03-31,XOF
2021-03-31,Croatia-Kuna,6.26,2021-03-31,HRK
2021-03-31,Cuba-Chavito,1.0,2021-03-31,CUC
2021-03-31,Cuba-Peso,24.0,2021-03-31,CUP
2021-03-31,Czech Republic-Koruna,21.582,2021-03-31,CZK
2021-03-31,Democratic Republic Of Congo-Franc,1976.8,2021-03-31,CDF
2021-03-31,Denmark-Krone,6.34,2021-03-31,DKK
2021-03-31,Djibouti-Franc,177.0,2021-03-31,DJF
2021-03-31,Dominican Republic-Peso,56.83,2021-03-31,DOP
2021-03-31,Ecuador-Dolares,1.0,2021-03-31,USD
2021-03-31,Egypt-Pound,15.68,2021-03-31,EGP
2021-03-31,El Salvador-Dollar,1.0,2021-03-31,USD
2021-03-31,Equatorial Guinea-Cfa Franc,553.48,2021-03-31,XAF
2021-03-31,Eritrea-Nakfa,15.0,2021-03-31,ERN
2021-03-31,Ethiopia-Birr,41.317,2021-03-31,ETB
2021-03-31,Euro Zone-Euro,0.852,2021-03-31,EUR
2021-03-31,Fiji-Dollar,2.035,2021-03-31,FJD
2021-03-31,Gabon-Cfa Franc,553.48,2021-03-31,XAF
2021-03-31,Gambia-Dalasi,52.0,2021-03-31,GMD
2021-03-31,Georgia-Lari,3.41,2021-03-31,GEL
2021-03-31,Ghana-Cedi,5.75,2021-03-31,GHS
2021-03-31,Grenada-East Caribbean Dollar,2.7,2021-03-31,XCD
2021-03-31,Guatemala-Quetzal,7.7,2021-03-31,GTQ
2021-03-31,Guinea Bissau-Cfa Franc,562.06,2021-03-31,XOF
2021-03-31,Guinea-Franc,9957.0,2021-03-31,GNF
2021-03-31,Guyana-Dollar,215.0,2021-03-31,GYD
2021-03-31,Haiti-Gourde,78.614,2021-03-31,HTG
2021-03-31,Haiti-Gourde,88.266,2021-05-14,HTG
2021-03-31,Honduras-Lempira,23.994,2021-03-31,HNL
2021-03-31,Hong Kong-Dollar,7.774,2021-03-31,HKD
2021-03-31,Hungary-Forint,309.71,2021-03-31,HUF
2021-03-31,Iceland-Krona,126.1,2021-03-31,ISK
2021-03-31,India-Rupee,73.154,2021-03-31,INR
2021-03-31,Indonesia-Rupiah,14542.0,2021-03-31,IDR
2021-03-31,Iran-Rial,42000.0,2021-03-31,IRR
2021-03-31,Iraq-Dinar,1458.0,2021-03-31,IQD
2021-03-31,Israel-Shekel,3.338,2021-03-31,ILS
2021-03-31,Jamaica-Dollar,145.0,2021-03-31,JMD
2021-03-31,Japan-Yen,110.71,2021-03-31,JPY
2021-03-31,Jordan-Dinar,0.708,2021-03-31,JOD
2021-03-31,Kazakhstan-Tenge,425.54,2021-03-31,KZT
2021-03-31,Kenya-Shilling,109.25,2021-03-31,KES
2021-03-31,Korea-Won,1128.46,2021-03-31,KRW
2021-03-31,Kuwait-Dinar,0.302,2021-03-31,KWD
2021-03-31,Kyrgyzstan-Som,84.779,2021-03-31,KGS
2021-03-31,Laos-Kip,9375.0,2021-03-31,LAK
2021-03-31,Lebanon-Pound,1500.0,2021-03-31,LBP
2021-03-31,Lesotho-Maloti,14.81,2021-03-31,LSL
2021-03-31,Liberia-Dollar,172.0,2021-03-31,LRD
2021-03-31,Libya-Dinar,4.53,2021-03-31,LYD
2021-03-31,Madagascar-Ariary,3745.4,2021-03-31,MGA
2021-03-31,Malawi-Kwacha,820.0,2021-03-31,MWK
2021-03-31,Malaysia-Ringgit,4.145,2021-03-31,MYR
2021-03-31,Maldives-Rufiyaa,15.42,2021-03-31,MVR
2021-03-31,Mali-Cfa Franc,562.06,2021-03-31,XOF
2021-03-31,Marshall Islands-U.S. Dollar,1.0,2021-03-31,USD
2021-03-31,Mauritania-Ouguiya,37.0,2021-03-31,MRU
2021-03-31,Mauritius-Rupee,40.25,2021-03-31,MUR
2021-03-31,Mexico-Peso,20.518,2021-03-31,MXN
2021-03-31,Micronesia-U.S. Dollar,1.0,2021-03-31,USD
2021-03-31,Moldova-Leu,18.0,2021-03-31,MDL
2021-03-31,Mongolia-Tugrik,2849.63,2021-03-31,MNT
2021-03-31,Morocco-Dirham,9.056,2021-03-31,MAD
2021-03-31,Mozambique-Metical,67.1,2021-03-31,MZN
2021-03-31,Mozambique-Metical,54.76,2021-04-15,MZN
2021-03-31,Namibia-Dollar,14.81,2021-03-31,NAD
2021-03-31,Nepal-Rupee,115.7,2021-03-31,NPR
2021-03-31,Netherlands Antilles-Guilder,1.78,2021-03-31,ANG
2021-03-31,New Zealand-Dollar,1.428,2021-03-31,NZD
2021-03-31,Nicaragua-Cordoba,34.95,2021-03-31,NIO
2021-03-31,Niger-Cfa Franc,562.06,2021-03-31,XOF
2021-03-31,Nigeria-Naira,405.0,2021-03-31,NGN
2021-03-31,Norway-Krone,8.511,2021-03-31,NOK
2021-03-31,Oman-Rial,0.385,2021-03-31,OMR
2021-03-31,Pakistan-Rupee,152.65,2021-03-31,PKR
2021-03-31,Panama-Dolares,1.0,2021-03-31,USD
2021-03-31,Papua New Guinea-Kina,3.407,2021-03-31,PGK
2021-03-31,Paraguay-Guarani,6436.0,2021-03-31,PYG
2021-03-31,Peru-Sol,3.771,2021-03-31,PEN
2021-03-31,Philippines-Peso,48.515,2021-03-31,PHP
2021-03-31,Poland-Zloty,3.97,2021-03-31,PLN
2021-03-31,Qatar-Riyal,3.64,2021-03-31,QAR
2021-03-31,Republic Of North Macedonia-Denar,52.43,2021-03-31,MKD
2021-03-31,Republic Of Palau-Dollar,1.0,2021-03-31,USD
2021-03-31,Romania-New Leu,4.195,2021-03-31,RON
2021-03-31,Russia-Ruble,75.33,2021-03-31,RUB
2021-03-31,Rwanda-Franc,980.0,2021-03-31,RWF
2021-03-31,Sao Tome & Principe-New Dobras,20.791,2021-03-31,STN
2021-03-31,Saudi Arabia-Riyal,3.75,2021-03-31,SAR
2021-03-31,Senegal-Cfa Franc,562.06,2021-03-31,XOF
2021-03-31,Serbia-Dinar,100.06,2021-03-31,RSD
2021-03-31,Seychelles-Rupee,20.06,2021-03-31,SCR
2021-03-31,Seychelles-Rupee,13.45,2021-04-15,SCR
2021-03-31,Sierra Leone-Leone,10130.0,2021-03-31,SLE
2021-03-31,Singapore-Dollar,1.344,2021-03-31,SGD
2021-03-31,Solomon Islands-Dollar,7.686,2021-03-31,SBD
2021-03-31,Somali-Shilling,575.0,2021-03-31,SOS
2021-03-31,South Africa-Rand,14.81,2021-03-31,ZAR
2021-03-31,South Sudan-Sudanese Pound,185.69,2021-03-31,SSP
2021-03-31,South Sudan-Sudanese Pound,218.83,2021-04-30,SSP
2021-03-31,Sri Lanka-Rupee,198.5,2021-03-31,LKR
2021-03-31,St. Lucia-East Caribbean Dollar,2.7,2021-03-31,XCD
2021-03-31,Sudan-Pound,380.0,2021-03-31,SDG
2021-03-31,Sudan-Pound,429.0,2021-06-15,SDG
2021-03-31,Suriname-Dollar,14.29,2021-03-31,SRD
2021-03-31,Suriname-Dollar,20.957,2021-06-15,SRD
2021-03-31,Swaziland-Lilangeni,14.81,2021-03-31,SZL
2021-03-31,Sweden-Krona,8.717,2021-03-31,SEK
2021-03-31,Switzerland-Franc,0.944,2021-03-31,CHF
2021-03-31,Syria-Pound,1256.0,2021-03-31,SYP
2021-03-31,Syria-Pound,2510.0,2021-04-30,SYP
2021-03-31,Taiwan-Dollar,28.454,2021-03-31,TWD
2021-03-31,Tajikistan-Somoni,11.304,2021-03-31,TJS
2021-03-31,Tanzania-Shilling,2314.0,2021-03-31,TZS
2021-03-31,Thailand-Baht,31.26,2021-03-31,THB
2021-03-31,Timor-Leste-Dili,1.0,2021-03-31,USD
2021-03-31,Togo-Cfa Franc,562.06,2021-03-31,XOF
2021-03-31,Tonga-Pa'Anga,2.215,2021-03-31,TOP
2021-03-31,Trinidad & Tobago-Dollar,6.749,2021-03-31,TTD
2021-03-31,Tunisia-Dinar,2.787,2021-03-31,TND
2021-03-31,Turkey-New Lira,8.311,2021-03-31,TRY
2021-03-31,Turkmenistan-New Manat,3.491,2021-03-31,TMT
2021-03-31,Uganda-Shilling,3660.0,2021-03-31,UGX
2021-03-31,Ukraine-Hryvnia,27.854,2021-03-31,UAH
2021-03-31,United Arab Emirates-Dirham,3.673,2021-03-31,AED
2021-03-31,United Kingdom-Pound,0.726,2021-03-31,GBP
2021-03-31,Uruguay-Peso,44.52,2021-03-31,UYU
2021-03-31,Uzbekistan-Som,10464.69,2021-03-31,UZS
2021-03-31,Vanuatu-Vatu,107.76,2021-03-31,VUV
2021-03-31,Venezuela-Bolivar Soberano,1963144.065,2021-03-31,VES
2021-03-31,Venezuela-Bolivar Soberano,2309375.113,2021-04-15,VES
2021-03-31,Venezuela-Fuerte,248832.0,2021-03-31,VEF
2021-03-31,Vietnam-Dong,23074.0,2021-03-31,VND
2021-03-31,Western Samoa-Tala,2.473,2021-03-31,WST
2021-03-31,Yemen-Rial,480.0,2021-03-31,YER
2021-03-31,Zambia-New Kwacha,22.06,2021-03-31,ZMW
2021-03-31,Zimbabwe-Rtgs,81.868,2021-03-31,ZWL
